iteration,elapsed_seconds,objective_value
0,0.0,7845
7,0.005645375000312924,7962
9,0.007122708018869162,8029
10,0.00820033298805356,8131
12,0.010779957985505462,8266
15,0.01456304092425853,8293
19,0.01820516597945243,8338
30,0.03267200000118464,8383
32,0.033623665920458734,8402
35,0.03555704094469547,8471
44,0.04170766600873321,8473
48,0.04423499992117286,8516
50,0.045185540919192135,8539
68,0.06159833294805139,8541
70,0.06305470794904977,8551
71,0.0641291249776259,8580
75,0.06818454095628113,8588
81,0.07271183293778449,8625
90,0.08095741597935557,8668
97,0.08573508297558874,8704
101,0.08870991598814726,8717
108,0.09416012500878423,8750
114,0.09802837495226413,8777
154,0.13726566592231393,8803
158,0.14183987490832806,8845
159,0.1422535409219563,8848
175,0.15538320795167238,8849
190,0.16696499998215586,8873
191,0.1677961249370128,8901
196,0.17296479095239192,8924
199,0.17578145791776478,8930
201,0.17673299997113645,8940
211,0.1873697079718113,8953
250,0.2235454999608919,8968
257,0.22836316598113626,8985
263,0.23201908299233764,9032
266,0.23436354100704193,9039
267,0.23507533292286098,9050
272,0.2401837499346584,9080
280,0.2457622910151258,9083
287,0.2540302500128746,9088
324,0.2814519579987973,9103
332,0.2877323749708012,9113
334,0.2892555829603225,9124
351,0.3030309579335153,9128
366,0.31630395795218647,9129
368,0.3174110410036519,9157
374,0.3213514999952167,9162
377,0.32398066599853337,9192
385,0.3323479579994455,9196
387,0.3335152909858152,9272
485,0.4167486659716815,9284
489,0.42154541600029916,9286
923,0.8054091659141704,9295
1004,0.8802794999210164,9297
1018,0.8903941659955308,9324
1019,0.8909719999646768,9380
1179,1.0434378329664469,9381
1181,1.0448609159793705,9398
1182,1.0470734579721466,9420
1311,1.164877041010186,9431
1312,1.1656295409193262,9434
1315,1.1683405409567058,9444
1327,1.1772131249308586,9451
1563,1.3889723749598488,9464
1570,1.3972182909492403,9481
1609,1.4310586659703404,9487
1864,1.653291582944803,9488
1871,1.6614167499355972,9503
1891,1.678470707964152,9518
1892,1.6789537909207866,9531
2256,1.985642540967092,9542
2260,1.9892460409319028,9554
3399,2.9564041659468785,9565
3676,3.180292333010584,9596
3678,3.1819716249592602,9604
3684,3.187808832968585,9615
6102,5.206175750005059,9623
6665,5.7068949160166085,9624
6671,5.71088745794259,9626
6675,5.715817000018433,9677
6728,5.757470457931049,9689
7172,6.1426534159109,9692
8402,7.325188749935478,9704
8422,7.341887040995061,9713
8439,7.355270499945618,9734
8440,7.35628824995365,9749
8443,7.358635874930769,9752
8445,7.360345332999714,9791
10123,8.822768040932715,9800
14356,12.450362249976024,9821
14543,12.615883582970127,9829
14558,12.631260207970627,9873
15115,13.10428295796737,9904
17078,14.791347665945068,9916
17082,14.794921707944013,9919
22472,19.563845290918835,9922
22473,19.564496624981984,9933
25923,22.629080332932062,9942
26014,22.70604070799891,9952
26151,22.83430070790928,9970
28212,24.622235790942796,9993
43292,37.441276374971494,10015
55258,47.59191849990748,10021
55300,47.629717624979094,10039
140797,118.58722445799503,10043
154493,129.79744587501045,10059
161999,136.24788933293894,10060
