iteration,elapsed_seconds,objective_value
0,0.0,13344
11,0.025011332938447595,13356
18,0.03697379189543426,13418
19,0.03773304191417992,13542
21,0.04251033300533891,13554
22,0.04634291690308601,13692
23,0.049058582982979715,14116
24,0.050972500001080334,14390
26,0.05856349994428456,14558
30,0.06669758295174688,14601
31,0.0682223750045523,14807
33,0.07138099998701364,14850
38,0.08007333299610764,14988
74,0.15002774994354695,15102
79,0.16368095797952265,15284
83,0.17174712498672307,15316
85,0.17413708299864084,15418
86,0.17622004193253815,15495
106,0.21752716694027185,15500
114,0.23913129197899252,15505
119,0.2478964579058811,15533
128,0.2642708329949528,15688
143,0.2904359579551965,15697
158,0.32234820793382823,15732
161,0.3277703329222277,15808
162,0.32939854194410145,15827
170,0.34361683297902346,15831
174,0.3508023329777643,15863
176,0.3556364169344306,15927
183,0.3680764999007806,16018
191,0.3816988749895245,16047
199,0.3972459170036018,16050
201,0.40284458291716874,16062
203,0.40671895793639123,16089
213,0.4266197079559788,16108
227,0.4528667079284787,16141
274,0.5421309169614688,16157
288,0.5694830829743296,16191
312,0.6195834579411894,16242
314,0.6238869579974562,16296
316,0.6279887079726905,16350
319,0.6332268749829382,16385
325,0.6478842919459566,16410
352,0.7200121249770746,16436
356,0.7299490829464048,16449
358,0.7350242499960586,16452
366,0.7509039998985827,16541
454,0.9573941669659689,16570
462,0.9704958329675719,16608
464,0.9742550828959793,16643
532,1.1137198329670355,16649
534,1.116442458005622,16698
562,1.1859369579469785,16705
564,1.1904380419291556,16767
584,1.234012332977727,16811
592,1.254859707900323,16825
636,1.3501971249934286,16834
645,1.3667676249751821,16850
646,1.3689922919729725,16869
647,1.3702283749589697,16874
649,1.3766532499575987,16903
650,1.3775006249779835,16923
651,1.3794376669684425,16973
657,1.3963052919134498,17015
659,1.4002093749586493,17022
837,1.7882169999647886,17126
915,1.9374430829193443,17132
916,1.9399063749006018,17135
919,1.9457101669395342,17137
922,1.9549869999755174,17162
929,1.9754899579565972,17209
934,1.9864546249154955,17227
936,1.9901705828960985,17240
1156,2.4541880829492584,17248
1157,2.455047166906297,17259
1181,2.508146374952048,17276
1188,2.52604933292605,17340
1195,2.537963332957588,17355
1201,2.5518005419289693,17384
1207,2.563767082989216,17437
1215,2.5762892079073936,17464
1560,3.2755309579661116,17483
1647,3.458113249973394,17489
1694,3.553019916987978,17493
2370,4.852252499898896,17502
2380,4.8704841249855235,17508
2457,5.016694291960448,17526
2461,5.021167541970499,17546
2468,5.033990499912761,17560
2486,5.069098207983188,17580
2508,5.108900666935369,17609
2514,5.119986749952659,17631
6794,13.504258291912265,17674
6887,13.696140999905765,17676
6944,13.801321874954738,17681
6945,13.804148374940269,17706
6947,13.807602624990977,17711
6986,13.886917750001885,17733
8593,16.930259332992136,17756
8597,16.939050624961965,17764
8598,16.9415533329593,17787
8607,16.9586165829096,17790
9242,18.173073082929477,17802
9254,18.199635332915932,17808
9265,18.21401212492492,17832
9807,19.21461779193487,17849
9825,19.251015249988995,17857
10361,20.2659604169894,17866
10365,20.271776582929306,17878
10372,20.286610332899727,17882
10443,20.412527916952968,17884
10446,20.41828745789826,17887
10455,20.435685416916385,17910
10456,20.436665041954257,17935
10464,20.449242666945793,17956
10492,20.50477262493223,17979
10495,20.509203666937537,17992
10500,20.51852299994789,18003
10505,20.531272707972676,18009
10520,20.557582082925364,18022
10525,20.56508574995678,18026
10540,20.592165332986042,18056
10574,20.645872749970295,18081
10582,20.663816791959107,18095
11284,22.003785874927416,18100
11349,22.144819416920654,18113
11388,22.21442999993451,18121
11402,22.243240916985087,18141
19381,37.697073499904945,18145
19385,37.70477566693444,18167
19456,37.839748792001046,18171
19458,37.84565866691992,18189
19460,37.85020279197488,18220
21359,41.55384612490889,18237
23872,46.250487457960844,18241
27346,52.81045870797243,18246
27412,52.954066457925364,18255
34193,65.9913151669316,18281
34239,66.07886212493759,18298
34246,66.08846124995034,18320
35331,68.33506308298092,18330
43863,84.57881879189517,18340
43878,84.60767541697714,18343
43879,84.60908366693184,18349
48322,93.1853529169457,18354
48738,94.00325291696936,18358
49276,95.07089341699611,18367
49422,95.36031045799609,18383
55088,106.24503445799928,18386
55405,106.82054754195269,18394
55758,107.5110822499264,18395
55855,107.6860914999852,18405
56027,108.01515141699929,18414
57396,110.53728537494317,18419
64205,123.4006549170008,18428
64408,123.78979333292227,18434
64632,124.19543787499424,18439
78679,150.72659658291377,18441
83178,159.36626845796127,18443
83363,159.70786508300807,18445
83662,160.24346845794935,18458
83907,160.7142236669315,18469
84418,161.69562845793553,18474
87567,168.04372754192445,18487
102479,197.65159679192584,18491
103255,199.11044366692659,18497
229580,449.69891274999827,18498
