iteration,elapsed_seconds,objective_value
3029,12.779471750021912,29489
3114,13.144681042060256,29547
3189,13.450106750009581,29569
3264,13.79102991707623,29582
3267,13.804647834040225,29668
3899,16.536175042041577,29688
4070,17.231183417025022,29697
4075,17.250295166973956,29735
4080,17.2687900000019,29773
4081,17.272244542022236,29847
4099,17.339870708994567,29871
4104,17.363825000007637,29882
4116,17.426921874983236,29883
4122,17.453235167078674,29921
4412,18.578976084012538,29934
4413,18.581086958991364,29969
4416,18.592547000036575,29978
4529,19.07193754205946,29990
4545,19.134138792054728,30010
4548,19.143850584048778,30043
4550,19.151574125047773,30060
4551,19.157943916972727,30148
4554,19.16605929203797,30175
4562,19.201269792043604,30177
4577,19.256299459026195,30180
4590,19.303107667015865,30201
4729,19.908230209024623,30210
5391,22.67088629200589,30226
5413,22.761637167073786,30234
6394,26.817356209037825,30255
6419,26.91201779199764,30269
6428,26.94535462500062,30283
6434,26.96298375003971,30301
6524,27.350351999979466,30303
6608,27.711559334071353,30305
6616,27.738805625005625,30367
6621,27.757072834065184,30436
6628,27.781334459083155,30446
6638,27.826492834021337,30461
6661,27.93181874998845,30496
6664,27.942952750017866,30514
6751,28.289574834052473,30530
11111,44.859775291988626,30536
13125,52.636187416967005,30553
13164,52.76862387498841,30560
13172,52.79012787505053,30570
13173,52.7930811670376,30572
14360,57.33642895903904,30573
14361,57.33906162506901,30574
14370,57.37538258405402,30609
14382,57.42771129205357,30616
14384,57.43379983399063,30627
15073,60.09600791707635,30638
15101,60.198986917035654,30665
15105,60.2119630840607,30668
15133,60.32057874999009,30690
17782,70.49287787498906,30692
18106,71.68422004207969,30711
18139,71.8012755420059,30730
18147,71.82692533405498,30731
18158,71.86548762500752,30744
18168,71.9703190419823,30755
18233,72.2659401249839,30769
18235,72.27460270898882,30792
18242,72.30359170900192,30800
19715,77.72497487498913,30807
19735,77.80015625001397,30820
19781,77.98408225004096,30822
19797,78.04597804206423,30850
20656,81.22364054201171,30852
20660,81.2398021670524,30880
20917,82.22710016707424,30894
22775,89.19615583401173,30897
22778,89.21080941706896,30925
22816,89.38732762506697,30928
22840,89.46638416696806,30932
22842,89.47274850006215,30936
22985,90.04738258407451,30941
23311,91.37461858405732,30944
23313,91.38168837502599,30949
23407,91.78727908397559,30952
23409,91.79771445901133,30962
23424,91.85270220902748,30965
23461,91.99295970902313,30996
23464,92.00630145904142,31011
23482,92.06863637501374,31020
27289,106.19684333400801,31043
27302,106.23224779206794,31047
27350,106.39002966706175,31083
27510,106.9401126250159,31086
27667,107.49383024999406,31091
27685,107.54919904202688,31099
27829,108.1053008340532,31105
28276,109.67462858406361,31113
28285,109.7038676670054,31116
28296,109.73736891697627,31121
28356,109.9624978339998,31155
28410,110.1469032500172,31158
28457,110.32158058404457,31171
36106,137.94175920903217,31176
36146,138.0978714170633,31179
36235,138.4124970419798,31182
36240,138.42577437497675,31189
36386,138.95565100002568,31196
36918,140.82113591697998,31198
36970,140.99800904199947,31217
36975,141.01572650007438,31220
37426,142.59453270898666,31227
37442,142.6585752919782,31233
37520,142.93161633401178,31236
38426,146.02032308396883,31237
42340,159.5875778340269,31247
42622,160.59803574997932,31255
42728,160.96383266698103,31259
42999,161.98364866699558,31278
43066,162.21186083403882,31281
43088,162.30006404197775,31283
43091,162.3120910000289,31308
43205,162.70752791699488,31312
44308,166.69215508399066,31331
44996,169.1988769590389,31332
46239,173.8303762919968,31340
46808,175.9507594590541,31341
47108,177.05756337498315,31344
47133,177.1465452919947,31348
47911,179.96732408402022,31350
48084,180.58664387499448,31352
48727,182.92114975000732,31363
49236,184.74787908408325,31364
49349,185.16650229203515,31366
49410,185.37865800003055,31369
49728,186.55560516705737,31382
49830,186.93090020900127,31390
50318,188.6697174590081,31403
52445,196.02963241701946,31407
52666,196.78220745897852,31410
52726,196.99245891696773,31413
54516,203.37934812507592,31414
54953,204.9677419590298,31425
55791,208.00114154198673,31440
56890,212.0420712500345,31443
58512,217.95195666700602,31450
61291,227.98145379207563,31459
62453,232.09021066699643,31460
62792,233.2572782089701,31465
64071,238.2363421249902,31471
69900,259.765644375002,31475
71719,266.31737779197283,31483
80823,298.56110654200893,31510
91809,337.84349345904775,31515
93209,342.93714799999725,31517
94973,349.2954082089709,31533
103769,381.37722604197916,31534
120636,442.8739924170077,31540
121689,446.6989183339756,31545
