iteration,elapsed_seconds,objective_value
16171,99.70625770895276,37545
16194,99.86685699992813,37551
16195,99.87270983401686,37568
16205,99.9402291669976,37581
16206,99.9452406669734,37589
16208,99.95561854192056,37600
16517,102.26178800000343,37601
16534,102.39135337492917,37615
16566,102.60339620895684,37628
16596,102.83814974990673,37638
16602,102.895050708903,37648
16616,103.06167983391788,37663
18071,112.73176941694692,37685
18074,112.74595066695474,37696
18120,113.00519249995705,37705
18137,113.08121858397499,37707
18160,113.20847445901018,37721
18163,113.22120304196142,37728
18165,113.23046262492426,37754
18176,113.28344220900908,37756
18197,113.44189691694919,37761
18252,113.76284533401486,37763
18257,113.78611158393323,37764
18410,114.69165524991695,37796
18443,114.88363633397967,37827
18993,118.20126583392266,37856
19021,118.38249120896216,37864
19117,118.96955599996727,37866
20459,127.00151887501124,37903
20513,127.28612658393104,37936
20534,127.39895945892204,37939
20541,127.43405829195399,37942
20623,127.86973862501327,37946
20745,128.67892199999187,37947
20762,128.7733664169209,37959
20991,130.1118852919899,37962
21764,134.51817283395212,37976
22047,136.16889295901638,38001
23162,142.67848495894577,38014
23211,142.94694779196288,38027
23221,142.98839570896234,38031
23267,143.2539240840124,38032
23330,143.58750058396254,38033
23384,143.87571412499528,38034
23436,144.1495250419248,38037
23467,144.33236008393578,38039
23475,144.38178154197522,38044
23518,144.6330770419445,38056
23649,145.38970462500583,38090
23735,145.84632412495557,38091
23782,146.1150220419513,38092
24281,148.85144024994224,38102
25799,157.52494058397133,38113
26324,160.611853166949,38116
26533,161.86387941695284,38140
27429,166.8610415419098,38145
27809,168.93366924999282,38150
28150,170.81858320895117,38156
28246,171.34827808395494,38157
28385,172.0683955840068,38172
28543,172.9288209589431,38186
28575,173.11501470895018,38200
28581,173.15386887500063,38202
28974,175.39883399999235,38213
29195,176.68919937498868,38215
30646,184.57270445895847,38230
34284,206.67265262501314,38232
34326,206.98731883394066,38237
35118,211.88107879192103,38240
36052,217.4117942089215,38244
36324,218.92708416690584,38245
36817,221.95823883393314,38249
36982,223.05607312498614,38257
37005,223.20686304196715,38260
37323,225.16331483400427,38275
37820,228.07901116693392,38281
37969,228.91507087496575,38285
38724,233.40609283396043,38293
41158,248.77205112494994,38300
41666,251.77888441691175,38301
41747,252.27925174997654,38314
42215,255.31201591691934,38316
42311,255.8731561669847,38331
43837,264.6386605419684,38335
44698,269.77673483395483,38336
44890,270.9259824169567,38365
46029,277.53859820892103,38367
46055,277.7077425000025,38379
46146,278.2269762089709,38384
46188,278.48544991691597,38394
46663,281.19446179200895,38397
46670,281.2301161249634,38398
48918,295.44146316696424,38399
54808,330.04839437501505,38407
54886,330.49994087498635,38408
54888,330.50790454191156,38415
61555,370.4956429589074,38423
67302,405.1434427499771,38434
68745,413.87660295900423,38438
68787,414.1559935839614,38443
68989,415.3635420840001,38472
75755,455.1418847499881,38476
76465,459.3122870839434,38481
76536,459.7107944589807,38482
89234,536.1804749999428,38497
94906,570.5948229589267,38498
95756,575.7100207499461,38501
97833,588.239889333956,38503
98330,591.1946645419812,38508
